小区名称,小区低密度租金,小区多层租金,小区高层租金,地址,行政区,街道,地理坐标
领航里程花园,0.00000000000,71.00000000000,72.00000000000,宝安区西乡街道航城大道北侧,宝安区,航城街道,"0106000020C31100000100000001030000000100000010000000705F070EB7961D418CFD65BF3916434100CCEE8999971D4174D712FA46164341F06C56FDDB971D4134C4B14E4A16434110E02D5055971D41A03C2C3C7216434180E2C75897981D41F8A067E37F16434170E7FB69F4991D4188855A8B2416434140AD69DEF8991D412CB29DB72216434150B81E05B0991D41504013C11F164341704F1E56CC981D41E00B93191516434130F8C26480971D4178E926910516434190ED7C7FA6971D41E8D9AC4AFA15434170711B4D6C951D41341136FCD21543412051DA5BD9931D4154302A9143164341D0B35975EF951D4190E4F26F611643411048507C86961D4160C3D38337164341705F070EB7961D418CFD65BF39164341"
环保局大院,0.00000000000,67.00000000000,0.00000000000,罗湖区红宝路50号,罗湖区,桂园街道,"0106000020C3110000010000000103000000010000000900000060CC5DCBD0261F413C92CB376408434180A52C83DE251F4124DBF9E663084341502EFF21D9251F41A879C7D16F084341406744E9E3251F4130BB271F7F084341E03FA41F23261F41A88251698308434160D5E76A68261F4120B072D88408434100341176EF261F41845AD34485084341207C617251271F41EC2FBB8F6808434160CC5DCBD0261F413C92CB3764084341"
滨苑小区,0.00000000000,65.00000000000,0.00000000000,罗湖区桂园片区红岭南路1004号,罗湖区,桂园街道,"0106000020C311000001000000010300000001000000100000001061C3D3DF261F41A03C2C8451064341E061A156D4261F41F4B9DA6243064341A0ABAD58AB271F41388941D84306434140454772A7281F4164F7E46144064341D0817346AC281F412041F16334064341102DB2DD47281F4160984C9D32064341C0BAB80D96271F4104780BCC3306434120C286E794271F41905374542E06434110363CBD8D271F4130FF214D1C06434170A3017CC7261F4128C286371B064341006F8184EE261F4104780BF42B064341D02B6599EE261F410C4625FD2B06434100F77520DB261F41DC240619300643418048BF3D01251F416C2BF6FF2B064341D0EEC943F9241F41701B0D60520643411061C3D3DF261F41A03C2C8451064341"
汇宾广场二期,0.00000000000,0.00000000000,110.00000000000,南山区内环路以南,南山区,南山街道,"0106000020C3110000010000000103000000010000000C000000E0BE0E5CD5F61D41388941F06700434110D9CE37E8F71D418C28ED4D830043415096218E45F81D4168006F817300434120EBE2F652F81D4138AB3E9771004341302AA913DFF71D419CE61DCF66004341F0E2369AF5F71D41EC2FBB276200434130A913109CF71D418004C58F5A00434130BB270F98F71D41AC3E57A35A0043419031776D89F71D4168D5E70A5D004341205305E33BF71D41A857CA525500434160AA609431F71D41FC87F41357004341E0BE0E5CD5F61D41388941F067004341"
山泉小区,0.00000000000,47.00000000000,0.00000000000,盐田区深盐路与工业东街交汇处东北侧,盐田区,沙头角街道,"0106000020C31100000100000001030000000100000010000000B0CFD5966FE91F418026C24E130A4341007F6AFC78E91F413455304A220A4341008195C3FBEA1F41F063CC6D1B0A43413033337314EB1F41B49DEF47340A43417081048588E91F41C09F1A1F3B0A43416019E21881E91F41780B24803B0A434170E7FBE990E91F412CD49A86480A434150AF94A5A1E91F418C06F03E630A4341905CFEC343EA1F41C48F312F540A4341402575C243EA1F410C24282E540A434110022BC795EA1F411CEBE28E4C0A4341304CA6CA26EB1F419CE61DBF460A434130211FB425EC1F41043411863C0A4341403EE819F6EB1F415CD3BC7B070A43411061C393E9EB1F416CC5FE0A080A4341B0CFD5966FE91F418026C24E130A4341"
英郡年华花园一期,0.00000000000,0.00000000000,59.00000000000,龙岗区深惠公路与岭背路交汇处南侧,龙岗区,南湾街道,"0106000020C31100000100000001030000000100000018000000704DF30E336E1F41280F0B759B174341500E2DB20F6E1F411851DADB93174341001214FFD66D1F412CA913A0891743416039B4489E6D1F411873D76A7C174341805AD3FCD16D1F4104A392F27717434130A2B477B36D1F419CA223F971174341B0627FD9556D1F41ACD85FEE6317434130211F341A6D1F4108AC1C3269174341F0FDD438A86C1F4174711BED7117434120C05B608A6C1F41D44D62887417434160D3BCE3756C1F41C8C3428D7A17434110AC1C5AFD6B1F4188F4DBF769174341C0C11726BD6B1F419C11A57568174341A0703DCACA6A1F4174029A508317434130F8C224C46A1F4190A0F8E194174341B02E6EA37E6B1F4190ED7CBF99174341B025E4437D6B1F4154C1A814A9174341209E5EE9876B1F4164105861BE17434190537424B46B1F4164F7E491BE17434110B5A679926C1F41B47BF220B917434100F775A0206D1F4138B4C8F6B117434120EBE2F6496D1F41D0915C2EAF17434190C2F5E8C06D1F41BCE314F5A6174341704DF30E336E1F41280F0B759B174341"
西岸观邸花园,0.00000000000,0.00000000000,95.00000000000,宝安区甲岸路与新湖路交汇处东侧,宝安区,新安街道,"0106000020C31100000100000001030000000100000008000000302AA913F0D21D418026C21630094341108C4A6A61D51D412C211F8C77094341B0C876FE12D61D4114D044186209434170787AE513D61D4158EC2F7B5B094341003B704E12D61D415405A35A40094341B0D85FF6CFD51D41ECEBC0592E094341D034EFB843D41D4178E9268102094341302AA913F0D21D418026C21630094341"
松园南十巷,0.00000000000,83.00000000000,0.00000000000,罗湖区桂园片区桂园北路115号,罗湖区,桂园街道,"0106000020C31100000100000001030000000100000007000000C0D32B65752F1F4100BC053ACF09434100A3923A312F1F41244A7B9BD00943419006F0562E2F1F41E8263178DC09434100CE1951712F1F41B0BFECA6DC09434160D5E76A97301F41647FD91DDD09434140234A3B92301F41ACD85F66D1094341C0D32B65752F1F4100BC053ACF094341"
吉星花园,0.00000000000,43.00000000000,0.00000000000,龙岗区深惠公路与荣超路交汇处东南侧,龙岗区,布吉街道,"0106000020C3110000010000000103000000010000001A0000001071AC4B59381F41D49AE60D84124341709318045A381F41E4839E1D841243419028EDCDB8381F4188635D4C77124341A079C7E9A9391F415405A31291124341A011A5BDB0391F41F03845CF91124341808CB9AB473A1F413C70CED87B12434170787A257E3A1F41EC0DBEF860124341807CD0738A3A1F414082E2475B1243415005A352A23A1F41508D970658124341F02631888C3A1F414CC807455512434180F2B0D0753A1F411C0DE04D58124341A0BB9690353A1F41C84B373950124341A04E4013543A1F41984C15CC4A12434150BF7D1D7B3A1F414C158CBA44124341002B8756983A1F415C8FC2BD47124341F00DBEB0B23A1F41004D843544124341E02D90E0113B1F41CCCCCCA435124341D02B65D9F13A1F41F441CFBE31124341108A1F23C33A1F41B47BF2C02C12434120C05BE09B391F4174B5153B5812434180A7578AE1381F41383CBD8249124341009A085BBE381F416866666E4C124341C06B09F955371F41686666BE6C124341B0CFD51658371F4104098ABF6C12434160423EA8E2371F417C613235941243411071AC4B59381F41D49AE60D84124341"
瑞苑,0.00000000000,0.00000000000,80.00000000000,罗湖区松园路75号,罗湖区,桂园街道,"0106000020C31100000100000001030000000100000014000000A09BC4209B291F41A44E40BB9C09434130F697DD99291F4150AF940D9D09434130772D21A3291F410C4625A59D094341005F984CA5291F4108F016C89D09434180D93DB9A6291F4150FC186B9D09434160984C55AF291F4180FB3A409B09434150AF9465AB291F4174D712029B094341E04F8D57AE291F41D4BCE3449A09434170810405A8291F41A0ABADE09909434130333333B7291F417468910D96094341D066D56713291F4104098AE78B094341F0B9DA8AF8281F412C90A0A892094341104FAF541D291F413C92CBEF9409434150158CCA25291F41C4B12E7695094341302AA9D33B291F41DCD781D39609434100560E2D4A291F419CE61DB797094341904AEA4459291F419CEFA7A6980943411024283E6F291F4158EC2F039A0943417034803785291F4190ED7C5F9B094341A09BC4209B291F41A44E40BB9C094341"
荔兴苑,0.00000000000,79.00000000000,0.00000000000,南山区工业八路与沿山路交汇处西侧,南山区,招商街道,"0106000020C3110000010000000103000000010000000B00000060F7E4A19DFA1D41C05B20E182FE424110D04458FFFA1D4100BC05227DFE4241A099999902FB1D41D834EFF075FE4241204A7B4368FB1D41EC7C3F0D75FE42418038D6C5F6FA1D41482EFFC951FE42412031082CB9FA1D41F4B0508B52FE4241A057CAF247FA1D41B0E1E93554FE4241606666A642FA1D41B4C8765E56FE4241A04E40135AFA1D417446940E6DFE4241B0CFD5567FFA1D4110363C2D77FE424160F7E4A19DFA1D41C05B20E182FE4241"
嘉葆润金座家园二期,0.00000000000,0.00000000000,129.00000000000,"(福田区新洲)新洲九街185号",福田区,沙头街道,"0106000020C3110000010000000103000000010000000900000040D6C56D9AC81E418CB96BF15C034341C0DCB504C8C91E4110C7BAB06303434170BE9F9A1BCA1E41FC5C6DAD5B03434110E02D9018CA1E41287E8CE149034341C01E85ABD8C91E416891ED1C47034341D076BEDFE6C81E412C211FA440034341C0490C82B7C81E41F853E3D549034341905374E4A8C81E41D44D62484C03434140D6C56D9AC81E418CB96BF15C034341"
楚丰广场,0.00000000000,0.00000000000,40.00000000000,龙岗区盛平片区龙平东路530号,龙岗区,龙城街道,"0106000020C3110000010000000103000000010000000B000000B8408202050B2041686FF0DD9B304341C8DCB564290A2041A4DFBE2E893043410066F7440B0A2041C01726938D30434188EB5178080A204124B9FC97B6304341B059F5F9BA0A2041BCB88D5EB7304341E09C1125BB0A2041180456DEC930434108CE1951F50A2041647FD91DCA30434100917E5BF60A2041086822E4AC304341C01726D32B0B2041EC2FBBC7AE304341F063CC7D2B0B204148BF7D15A9304341B8408202050B2041686FF0DD9B304341"
科苑西住宅小区,0.00000000000,94.00000000000,0.00000000000,"科发路7号, 科兴路6号, 翠西路2号",南山区,粤海街道,"0106000020C3110000010000000103000000010000000900000080EB51789E221E4148E17A5C56074341B07BF2F085211E41B49DEFD76D07434120D26FDF57211E415C643BA779074341606666662B221E4144B6F3E57A074341D076BE1F1C221E41105839449D07434170348077C1241E4160E5D0EA9D07434100917EFBC0241E41986E12635707434140234AFB0A231E413C0AD75B5207434180EB51789E221E4148E17A5C56074341"
罗湖工区,0.00000000000,67.00000000000,0.00000000000,罗湖区翠竹片区水贝一路49号,罗湖区,翠竹街道,"0106000020C3110000010000000103000000010000000600000080EB513852471F412C211F3C160D4341E01B7C6179481F4138AB3E17210D434150C1A864A6481F41DC4603881D0D43418026C286D0481F4174711B3DFC0C4341A02C43DC7A471F4188855AF3EC0C434180EB513852471F412C211F3C160D4341"
润裕山景豪苑二期,0.00000000000,0.00000000000,84.00000000000,福田区龙尾路9号,福田区,梅林街道,"0106000020C3110000010000000103000000010000001600000020DBF93E13C01E41A0ABADC8530D43413008AC1C4BC01E412C6519D24E0D434170C5FEB2BEC01E41F05A42EE430D434120FDF6F5C4C01E41708A8EFC410D4341401CEB22C6C01E41240681C5400D434180855A93C4C01E4174F90FF93E0D434190D40968BAC01E41989999693B0D4341A057CAB22BC01E41D456ECA7250D434190976E9205C01E41388941A8220D434150DA1B7CE4BF1E418CDB68B0230D4341104FAFD4A2BF1E41C84B3711290D4341B0A44E8094BF1E4188855AFB250D434120EBE2767ABF1E41E0E99522280D4341A0923A418ABF1E41C854C1502B0D434170787A253BBF1E41100BB5A6320D4341D0A3703D23BF1E412C90A020350D4341005D6D452DBF1E41708104C5360D4341D0D556ACEABF1E41D066D5D7530D4341D0DEE00BF5BF1E41100BB5AE540D434190180416FCBF1E41444772F9540D43416020413100C01E41086822D4540D434120DBF93E13C01E41A0ABADC8530D4341"
盛迪嘉光明壹号花园二期,0.00000000000,0.00000000000,48.00000000000,深圳市光明新区高新西区科发路西侧、十七号南侧,光明区,凤凰街道,"0106000020C3110000010000000103000000010000000500000020EBE2F68A081E41D44D62D07F31434140DF4F0DA5091E41903177958831434190ED7C7FCA091E4100BC05E2783143415050FC18B3081E41F441CF2E6C31434120EBE2F68A081E41D44D62D07F314341"
三湘海尚花园二期,0.00000000000,0.00000000000,255.00000000000,南山区深圳湾口岸边防检查站,南山区,蛇口街道,"0106000020C3110000010000000103000000010000000A000000D088D25E3E221E41ECC039FB6EFE4241D0CCCC0CA21F1E41701283D866FE4241A01A2F1D781F1E415C6DC5F66AFE4241D0F753E36A1F1E41C0A8A44671FE424110C7BAF8681F1E4184E2C7D076FE4241906588E34C1F1E41F80FE977B7FE4241F0FDD4B87B1F1E41BCE31495B8FE4241504013A1F8211E41809543BBC7FE4241800B24282A221E41D044D8E8C8FE4241D088D25E3E221E41ECC039FB6EFE4241"
乐意楼,0.00000000000,61.00000000000,0.00000000000,罗湖区仙湖路96号,罗湖区,莲塘街道,"0106000020C31100000100000001030000000100000005000000F0D24DE23A891F411CC05B38570C4341D0073D5B478A1F41686FF08D570C43416039B448478A1F41782D211F4A0C434110143F0641891F41A8A44E88490C4341F0D24DE23A891F411CC05B38570C4341"
莱蒙水榭春天五期,0.00000000000,0.00000000000,80.00000000000,宝安区民治街道办梅龙路西侧,龙华区,民治街道,"0106000020C3110000010000000103000000010000000B0000008038D6C5CCA71E41A4BDC1B7CF184341C0A8A40E8AA71E414C158C4ACE184341709A775CF3A51E41C442ADB101194341F075E0DCEBA61E4180FB3AD80F19434140355E3A48A81E418C28EDF52D19434150D1915C80A91E411C38670445194341F04A59C697A91E41782D21BF46194341B0847C90EBA91E41506B9AEF4C194341400AD76352AA1E41B81E859B1D194341C08D0670D7AA1E413CBD525EE01843418038D6C5CCA71E41A4BDC1B7CF184341"
鼎太风华社区二期,0.00000000000,0.00000000000,97.00000000000,南山区前海路西,南山区,南山街道,"0106000020C3110000010000000103000000010000000B000000C0490CC29FEE1D41341136B4B4024341105839348DEE1D410C2428468102434190F6065F8AEB1D41F0F44AA17F02434100C3646A6AEB1D41ACADD88F7F024341704F1ED64DEB1D41F441CFC683024341E0E995F2DEEB1D41A03C2C6CB102434190ED7CBFA0ED1D41F0D24D12EE024341D066D56771EE1D41B86B09D9E102434120C286271EEF1D4110A5BDD1E102434170711B0D15EF1D41302AA93BD0024341C0490CC29FEE1D41341136B4B4024341"
侨苑一期,0.00000000000,0.00000000000,94.00000000000,南山区深南大道与沙河东路交汇处东侧,南山区,沙河街道,"0106000020C31100000100000001030000000100000007000000A0BB96D016491E414C5986D06607434150B81E85E4491E415CDC46FB5B074341B0825189954A1E417446948653074341209E5E29544A1E4160764F06290743413080B740F0481E41B07268E92A074341B0A679C7F1481E41506B9A475E074341A0BB96D016491E414C5986D066074341"
星海名城二期,0.00000000000,0.00000000000,89.00000000000,南山区前海路3101号,南山区,南头街道,"0106000020C3110000010000000103000000010000001600000000A167B33BF31D4194438BFCFB064341C0DA8ABD53F31D41386744C1D806434100CE19915FF31D4160A1D6FCC6064341C0A8A40EADF31D411C38673C54064341206C78FA6DF31D41B49DEFE758064341607FD9BDF4F21D41C03923BA60064341A0EFA7C656F21D416C787A7D6A06434130431C6B3CF21D4154E3A50B6A0643411024287EE6F11D41C4FEB28361064341F0285C0FDFF01D4134CD3B3670064341D044D83019F01D41703D0A077E064341105839F4C1EF1D41842F4CC68506434100560EED10F01D414C840D3F98064341D0A1453682F01D4124E483BEB2064341507B83AFDCF01D41000000E8C706434130211FB44DF11D41A423B9E4E0064341508D976ED0F11D4168B3EAB3FA06434110F241CF02F21D41482575DAFD064341B013D00469F21D41D8CEF7F3F506434100DE02097FF21D4158F5B92AF6064341C0270F8B25F31D41341136E4FB06434100A167B33BF31D4194438BFCFB064341"
溪山美地园二期,86.00000000000,0.00000000000,81.00000000000,宝安区梅坂大道与五和路交汇处西侧,龙华区,民治街道,"0106000020C31100000100000001030000000100000014000000608FC27545D71E4130992A78BE1343416017B7D191D71E414894F666DC13434130871659A5D71E4188B0E17107144341702BF61718D91E414872F9EF141443412031086C97D91E41B003E72C2214434190B20CB18BDA1E41705F07EE0A14434100B37B3214DB1E41842F4C56F813434170F90F2961DB1E4184C0CAE9F113434100780B64B1DC1E41B437F84AFF134341F0D9AC7A8CDD1E41D8ACFA3CD61343418026C2C68FDD1E4178C72992D5134341D0C56DB49ADD1E411483C0BAD013434190D2DE604DDD1E41F4B9DA9ACC1343412095D4C952D91E41782D21B79E134341308716593AD91E4180D93D799F1343412095D4C926D91E41C4FEB25BA2134341209E5EA9F4D81E412C871661AC134341D088D2DEB1D81E4144B6F355BC1343413080B740B0D71E416488638DB7134341608FC27545D71E4130992A78BE134341"
星航华府四期,0.00000000000,0.00000000000,62.00000000000,深圳市航空新城宝安107国道兴围路口,宝安区,福永街道,"0106000020C3110000010000000103000000010000001000000030DD24C6626F1D41508D97D6371D434130CB10875B6F1D4190317795361D434110F2414F6B6F1D4164CC5D2B391D434130DD24C6626F1D41508D97D6371D4341A0081B1E42701D413480B7805E1D434140CF665559701D4194F606F7621D4341800D4F2F71701D41D49AE6CD661D434130992AD873701D41DC1B7CD1661D4341B07BF27004711D412C211F14591D4341C00E9CF37D711D419465889B441D4341C00E9CF3FE711D41A0F83156291D4341F0D24DE276721D41C486A7770E1D4341E07A14AEBC711D41C0EC9E24FA1C4341B0CFD5166F701D41D8C56DDC141D434110E02D105B6F1D41CC10C7A2361D434130DD24C6626F1D41508D97D6371D4341"
天琴湾三期,218.00000000000,0.00000000000,0.00000000000,盐田区盐坝高速公路与二线公路交汇处东南侧,盐田区,梅沙街道,"0106000020C3110000010000000103000000010000001D000000F08E53B41040204138D6C5A5D613434158B1BF4C0340204174B51533DB134341E0E99552A53F2041EC9E3CD4F3134341009A085B923F2041FC87F40B0D14434100917EBBF73F20416891ED641914434150B81E05AF40204110E9B767F0134341D0CCCCCC96412041F05A42AEE213434140E8D92CF541204164AA60C4F1134341104FAF749A42204138D6C555DD134341605DDCA68F4220417C36ABC6C2134341D02B65F9B942204144FAED4BA9134341C88F315757432041808CB97BAB1343415839B4689D43204134A2B4AF7E13434130DD2486CB432041EC0DBEE857134341D02B6579E7432041F0C9C34242134341E0361A80CF43204110363C2D3513434198779C62D4422041CCAACF3D06134341F84A59C646422041AC60543A0913434168DE71AABA4120414082E2A709134341204A7BC334412041ACFA5CC5F9124341305530EAE8402041A0ABAD1005134341A835CD1BFF3F204154C1A8E43E134341686666E6373F2041A8A44E109B134341D83D79782840204124287EDCBB13434148257562304020415839B4F0BC13434110BE305944402041FCD478A9BF134341B8D1003E6B4020410CBE30E1C5134341886CE77B5D4020412C211FECC8134341F08E53B41040204138D6C5A5D6134341"
龙岸花园,91.00000000000,0.00000000000,79.00000000000,宝安区五和南路与南坑北路交汇处西侧,龙岗区,坂田街道,"0106000020C3110000010000000103000000010000000700000030AB3E1769D61E4150D1919C63174341F0482EBF7CD61E41B0B662276617434140AD699EDDD91E41506B9AFF6717434140D8F0F4F1D91E419C779C8A65174341D066D5E70DDA1E41780B24C89816434170226C3888D61E41D4BCE38C7F16434130AB3E1769D61E4150D1919C63174341"
深荣大厦,0.00000000000,0.00000000000,104.00000000000,福田区福强路1045号,福田区,福田街道,"0106000020C31100000100000001030000000100000007000000B025E48377E71E4160C3D3DB3302434140696FB077E81E412041F1DB4E02434180D93D7951E91E411C5A648B2E02434190CB7FC878E81E4134EF38AD0F024341D0E53F6435E81E4130BB27771502434190218EF563E71E410CB5A6E931024341B025E48377E71E4160C3D3DB33024341"
松泉公寓,0.00000000000,62.00000000000,0.00000000000,罗湖区太白路与翠竹路交汇处东北侧,罗湖区,东晓街道,"0106000020C3110000010000000103000000010000000F000000C06B09F9954C1F41C8DCB564680F4341E0B5843C684C1F41CCAACF15440F4341D0E76A6B004D1F4188D2DE38440F434100000040114D1F41907571730B0F4341409B559F354E1F41ACADD80F0D0F434190B0E129534E1F416C09F988DF0E434110D7A3F0D24B1F4160764F4ED60E434170029A08DC491F411CC9E5F7D80E4341A0779C62ED491F41088195E3080F4341B047E17A3D4B1F4134A2B45F090F434160105879394B1F41FCF675900F0F4341809543CB384B1F41480378DB100F4341C0EC9EFC244B1F4114D044F8340F4341F0B7AF835D4B1F4130FF21D5660F4341C06B09F9954C1F41C8DCB564680F4341"
鸣乐大厦,0.00000000000,49.00000000000,0.00000000000,宝安区西乡街道鸣乐街43号东,宝安区,西乡街道,"0106000020C3110000010000000103000000010000001F00000030CD3B8EB8B51D41B8627F09870E434180E92631C3B51D416C09F9A8860E4341B0E1E955CAB51D41B49DEFDF890E434130651922E9B51D411C2FDDDC880E434100D578E9F0B51D41C464AA90880E434130333373E4B51D41247502EA810E43412095D409C6B51D414013618B730E434100C364AAC6B51D41508D9766730E4341E01B7C61DBB51D41F063CC0D730E4341E09C1125E0B51D41708A8EBC720E434120D26F9FDAB51D4120F46C6E6E0E4341E0361A80D0B51D418C1F63966E0E434130A91390D0B51D4104E78CA06E0E4341B0FA5C6DCDB51D4160C3D3B36E0E434150522720CDB51D4130E6AEB56E0E43418038D605CEB51D413C014D2C700E43418095430BAEB51D41E8B7AFFB700E4341702497BFB1B51D41B025E443730E4341301895D49EB51D41742497E7730E434120A7E888A2B51D4160764FA6760E434110143F4699B51D41BC5296E1760E434150EA047493B51D41F4B0502B740E43414079586877B51D41A44E40BB740E434190B0E1E969B51D41F80FE90F750E4341801D38A760B51D41DC8AFD7D750E4341A0C420B06BB51D41D85F76BF7C0E43414082E28775B51D412C1895FC810E4341B0D85F368BB51D41306EA3D18B0E43417091ED7C8FB51D4110C7BAB88B0E4341F09E3CACBFB51D41E88C284D8A0E434130CD3B8EB8B51D41B8627F09870E4341"
振业峦山谷花园一期,0.00000000000,0.00000000000,39.00000000000,龙岗区嶂背路与宝荷路交汇处东南侧,龙岗区,宝龙街道,"0106000020C3110000010000000103000000010000001100000088FD65F71716204114AE47C1F8264341187C61F21316204104560E8DEB26434198900F5AAF152041A8A44EE8CB264341E8F21FB2A915204150499D98BC264341304CA6CA9C152041B437F85AB72643411873D7721F1520416CC5FECAA3264341B025E4E379142041D0D556EC89264341E8C039A388132041E81DA7005B2643416809F9C05B132041D49AE64545264341288716D94B132041903177BD44264341F0B0502B77122041D812F2997E264341306EA3A176122041806ABC8C83264341B0B6623F45122041D8C56DFC90264341D856ECAF44122041E8B7AF439626434170567D8EC6122041B8FC87ACBD26434198218ED518142041C876BEFF1327434188FD65F71716204114AE47C1F8264341"
锦星花园,0.00000000000,66.00000000000,0.00000000000,罗湖区文华片区春风路1005号,罗湖区,黄贝街道,"0106000020C3110000010000000103000000010000001100000000CE1951A0501F415C423ED84507434130A2B4F74F501F41F875E02445074341A0081BDE4A501F410022FD4E4907434100C58F313D501F4160BA497C56074341C039238AAE501F41EC0DBEB859074341802F4C26A3501F415817B7216F074341D056EC2F5F541F417CF2B0C08407434130A913D07E541F4118D9CE1F7207434180F2B05093541F411C38678C66074341A0E8482E96541F41F063CC8D51074341900F7A3689531F41A089B0C94E074341F0C9C30204541F417446945635074341F09E3CAC01521F4140575BE90F07434100EEEB0088511F41A4703D522E0743418038D6056E511F4184E2C7303E074341D032C471A3501F4178E926713E07434100CE1951A0501F415C423ED845074341"
海航国兴花园二期,0.00000000000,0.00000000000,46.00000000000,龙岗大道与碧新路交汇处,龙岗区,龙岗街道,"0106000020C3110000010000000103000000010000000F00000090180456BF1420419C779C1A0C2F434198C420903A1520410CBE3089EA2E434138DF4F0DBF15204164F7E461FA2E4341201FF46CD51520416C4DF30EFD2E4341D04D62B0F8152041749318B4F52E4341D0DEE0AB041620413C014D34F32E43415005A3F203162041A05E29C3F12E4341A8A44EE001162041304CA6A2ED2E434130DD24063E142041D0915C4E9E2E434108CE19D1C1132041F897DD2BD22E43410044FAEDC81320418004C547DC2E4341C86D3480CA132041F8A06783DE2E434168BC74B3CF132041C4F52884DF2E4341E873B5D5BB1420415C6DC50E0D2F434190180456BF1420419C779C1A0C2F4341"
森泉雅轩,0.00000000000,0.00000000000,48.00000000000,龙岗大道,龙岗区,园山街道,"0106000020C3110000010000000103000000010000000A00000030E6AE65AFE91F412CD49A86A1244341C0270F8BD5E91F41043411C6B6244341A0CDAA8FD5E91F41105839A4B6244341302AA95328EA1F4108F01608CB244341801D38E75AEA1F4178C729BACC244341001214FFA9EA1F4128CB10E7BF24434100F775E0B7EA1F4154522750BE244341A0CDAA4FEDE91F41F4B9DA3AA024434180C95481E5E91F4144FAED9BA024434130E6AE65AFE91F412CD49A86A1244341"
振业峦山谷花园二期,42.00000000000,0.00000000000,39.00000000000,龙岗区龙岗镇,龙岗区,宝龙街道,"0106000020C311000001000000010300000001000000160000008026C286000F2041648863256F254341189E5EC9A10F20416029CB40B0254341B88D06D05710204104C58F99B2254341F0EBC0D9DC1020413411364CD3254341D0B359552811204170F085D9E5254341D06F5FC74611204130FF2155ED254341603255505E112041B8FC87BCEF254341D04D62D02A1320418048BFC51E264341A82C435C4113204138234A13212643419028ED2D53132041701283000B264341C8B12E0E61132041545227D0F9254341E04F8D1762132041D85F7687F8254341181DC9C5541320413C70CE08F725434168DE714AA5122041F0384557E32543411061C353A41220417C3F351ECF254341A045B633A3122041C46D3480B7254341B003E70C8E1220413CBD5206AA254341801D38076A122041D8F0F41293254341F05A425E57122041D85F762F8725434130A2B4975B112041201FF4A477254341A089B021671020416C2BF65F472543418026C286000F2041648863256F254341"
摩尔城,0.00000000000,0.00000000000,44.00000000000,龙岗区鹏达商业街与深惠公路交汇处东南侧,龙岗区,龙岗街道,"0106000020C31100000100000001030000000100000013000000E0718ACE1415204124B9FCCF6C2E4341705F070E64152041D0B3596D792E4341B88D06F0531520415817B7917E2E4341283A92AB65152041DC9387BD812E434118D9CE3735162041EC7C3FA5A42E4341489D80464A16204104098A479E2E43411071ACCB63162041006F81A4992E4341809ECD2A841620417CF2B050962E4341A8E8484E6A1620419C779C8A7E2E4341280681D5861620410C4FAFDC762E43416819E218AB162041A8E848A6672E4341400AD78355162041E45817E75A2E4341E895B22CE2152041049A08B3502E4341187C613272152041201FF404402E434198559F8B1315204158EC2FEB312E4341B02E6E23FB142041D49AE6D5462E4341E07A146EFC1420410C71AC134B2E4341104FAF14E714204150DA1B24562E4341E0718ACE1415204124B9FCCF6C2E4341"
深业紫麟山花园,50.00000000000,0.00000000000,36.00000000000,龙岗区龙平西路与长兴北路交汇处北侧,龙岗区,龙城街道,"0106000020C3110000010000000103000000010000000A00000060DC46C30402204138D6C585B9314341A01A2F1DB20420415CB1BFCCB9314341881F63EEAC042041C8E53F6C91314341F8E461611B05204108CE19C974314341C0CAA145E0052041E86A2B1665314341F8B9DAEAD0062041A0CDAA6F6731434148E17A34E10620414872F93727314341083411B605022041D8ACFA3C20314341D05D4B68FB012041D456EC2F3331434160DC46C30402204138D6C585B9314341"
紫薇花园东区,0.00000000000,35.00000000000,0.00000000000,龙岗区公园路11号,龙岗区,龙城街道,"0106000020C31100000100000001030000000100000007000000E0B5847CD8FE1F4190ED7C47192D4341A0BB9690CDFE1F41D0F7534B692D4341505986B8D5FE1F4190E4F2FFBE2D43413892CBDF0A01204120B07280C02D434178F2B0900E01204108F9A0EF592D434160DC4603E6FF1F41DC1B7C791A2D4341E0B5847CD8FE1F4190ED7C47192D4341"
洪湖二街44号大院,0.00000000000,61.00000000000,0.00000000000,罗湖区洪湖五街与洪湖二街交汇处北侧,罗湖区,笋岗街道,"0106000020C3110000010000000103000000010000000A000000C06B0939CE3D1F4170F085697D0B4341703D0A17C13D1F41208E75698E0B4341F051B85E083F1F41C486A7DF910B4341706FF085163F1F4138D6C5E5860B434130CD3B8EDC3E1F41F4FDD488850B4341807CD073E13E1F41B81E85937E0B4341E08C28AD4A3E1F4100DE02D17B0B4341D078E9E6623E1F41C07D1DA06B0B4341204A7BC3EB3D1F41D478E99E680B4341C06B0939CE3D1F4170F085697D0B4341"
洪湖花园,0.00000000000,0.00000000000,67.00000000000,罗湖区笋岗片区洪湖路10号,罗湖区,笋岗街道,"0106000020C3110000010000000103000000010000000D000000003B70CEE93D1F41C0309932B20A4341F0E461E1A03E1F41BC5296B9B70A4341807CD0F3AB3E1F416CC5FEFAB70A4341800B24E8C83E1F41686666C6AA0A4341202FDDA40A3F1F4194A982B1AB0A4341B03E575B163F1F411804562EA50A434120C9E5BF2E3F1F4130E6AE4DA00A4341D034EFF84F3F1F41C84B37219B0A4341507B832F673F1F4168006F417C0A4341A0E61D67C73D1F41B8AF036F7B0A4341B0AF0327933D1F412CA91348980A4341E0A59B046A3D1F4158A8356DAE0A4341003B70CEE93D1F41C0309932B20A4341"
